measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2013,26.25954351,28.70207776,23.98379505
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2014,66260.88369,74887.33794,58975.98315
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2014,39646.63239,43612.96778,36079.48556
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2014,42.35831827,47.87291564,37.70133034
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2014,26.38465743,29.02423598,24.01073708
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2015,67562.78846,76882.41767,58654.96096
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2015,39958.47374,45021.09671,35234.5615
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2015,43.00539201,48.93756735,37.33533869
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2015,26.52316036,29.88356801,23.38757808
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2016,69289.46473,80181.45464,59697.8574
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2016,40696.80605,45678.44852,36268.62903
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2016,43.7369252,50.61217167,37.68250677
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2016,26.83196463,30.11643012,23.91240655
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2017,75003.78021,85895.39957,64458.88715
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2017,41770.30207,47003.56634,36801.80567
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2017,46.76995523,53.56162025,40.19449764
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2017,27.24606688,30.65963732,24.00520008
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2018,80276.79536,92419.02943,66431.40997
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2018,42799.37842,48815.32906,37245.39578
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2018,49.21977545,56.66449259,40.73081227
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2018,27.49086992,31.35503157,23.92343927
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2019,84232.17383,99805.30381,69699.33317
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2019,44523.39953,52131.74514,38356.01641
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2019,50.52163642,59.86224791,41.80498032
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2019,28.02122633,32.80961123,24.13972491
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2020,87580.74975,106271.9212,72607.70951
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2020,46081.10538,53947.59289,39845.48368
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2020,51.14840218,62.06431186,42.40393394
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2020,28.28231193,33.11037436,24.45519458
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,1,Number,2021,93166.53226,112135.1441,75428.43866
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,1,Number,2021,47829.98963,56574.12778,40443.6488
5,Prevalence,44561,Asia,1,Male,12,35-39 years,441,Colon and rectum cancer,3,Rate,2021,52.79373001,63.54248009,42.74226516
5,Prevalence,44561,Asia,2,Female,12,35-39 years,441,Colon and rectum cancer,3,Rate,2021,28.51387304,33.72669552,24.11050214
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2011,109851.4534,122846.2709,98346.54179
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2011,67687.44957,73752.76167,61542.25705
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2011,71.53697219,79.99939908,64.04479509
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2011,46.03827244,50.16365304,41.85856041
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2012,110165.2559,124627.0098,96771.1763
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2012,68569.03679,75135.31495,61887.68229
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2012,71.01188288,80.33384529,62.37813711
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2012,46.23547032,50.66305124,41.73029448
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2013,113990.0032,128995.025,99460.1114
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2013,70038.96583,77152.67661,63402.27036
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2013,72.93384773,82.5344613,63.63723496
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2013,46.86836381,51.62868517,42.42724944
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2014,121461.0511,140941.8716,106264.0531
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2014,72661.29625,81221.67601,65637.19819
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2014,77.46644765,89.8910887,67.77397882
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2014,48.39640496,54.09808697,43.71797075
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2015,123274.3531,144219.5186,105336.9286
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2015,73470.75218,83146.67532,64427.73024
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2015,78.7296282,92.10633671,67.27382471
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2015,48.91528616,55.35731289,42.89463178
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2016,123818.2017,146568.7589,105507.5513
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2016,73734.11819,83374.04203,65730.37042
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2016,79.51649847,94.12698885,67.75733233
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2016,49.3196602,55.76766256,43.96607179
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2017,127465.2187,148248.4981,107827.8997
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2017,74350.42553,84818.47308,65704.01761
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2017,82.51113659,95.96462629,69.79945318
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2017,50.12750231,57.18512269,44.2980423
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2018,130218.6461,154869.7012,107257.5429
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2018,74465.4253,85435.86168,64767.30834
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2018,84.84766503,100.9097616,69.88670478
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2018,50.58681694,58.03939583,43.99856654
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2019,131267.8417,157399.7561,107770.4032
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2019,74351.20245,86718.62418,63705.73498
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2019,85.65388737,102.7052842,70.32151866
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2019,50.65827703,59.08466767,43.40511874
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2020,131616.1026,161973.9232,107909.3884
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2020,74205.19243,86106.95627,64303.13063
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2020,85.49278081,105.2120587,70.09380697
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2020,50.40613054,58.49076508,43.67985435
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,1,Number,2021,132734.2398,162611.868,107982.6325
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,1,Number,2021,74779.55255,87764.76648,63759.28986
5,Prevalence,44561,Asia,1,Male,13,40-44 years,441,Colon and rectum cancer,3,Rate,2021,85.49915583,104.7444688,69.55570724
5,Prevalence,44561,Asia,2,Female,13,40-44 years,441,Colon and rectum cancer,3,Rate,2021,50.43164734,59.18893068,42.99953545
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2011,170855.9258,194149.9483,151097.0111
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2011,99497.1042,108696.2676,90878.02778
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2011,127.2368531,144.5839723,112.5223378
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2011,76.88943733,83.99837281,70.22878181
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2012,186969.2482,210637.0645,163825.9081
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2012,103034.0881,113425.8296,93910.91629
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2012,134.535825,151.5662683,117.8827744
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2012,76.6304804,84.35922491,69.84522074
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2013,196131.5491,222595.1616,172672.8174
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2013,107124.9613,117131.6462,96749.51258
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2013,137.7709598,156.3601022,121.2925707
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2013,77.64796104,84.90116021,70.12746885
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2014,197514.7489,227823.5899,174182.3316
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2014,109393.709,121044.6347,98695.01603
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2014,136.2836213,157.1964828,120.1844371
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2014,77.89957336,86.1962309,70.28100346
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2015,200470.8034,235409.9329,172809.5465
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2015,109730.3877,122308.331,97587.42975
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2015,136.3887105,160.1592683,117.5695952
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2015,77.17032417,86.01604119,68.63052018
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2016,205463.0291,240997.0901,175506.3176
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2016,112745.92,125381.1235,100085.0312
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2016,137.8140808,161.6485097,117.7206524
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2016,78.40526525,87.19198215,69.60068633
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2017,207932.9518,244406.8715,174507.3244
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2017,116518.2751,133512.4238,102665.0246
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2017,137.955672,162.1547423,115.7790288
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2017,80.31150765,92.02491229,70.76300182
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2018,210344.1562,248485.7553,174181.0834
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2018,120534.565,137603.5291,105223.4843
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2018,138.4378223,163.5406824,114.6371276
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2018,82.43199133,94.10522965,71.96094624
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2019,216229.3102,263782.9405,173726.4122
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2019,123588.4351,145492.2153,105652.6653
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2019,141.7694171,172.9476623,113.9026535
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2019,84.10104229,99.00640736,71.89587978
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2020,216966.0487,266022.4607,178007.26
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2020,124133.376,146578.3959,105745.2264
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2020,142.4057316,174.6039225,116.8351189
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2020,84.41692143,99.68066065,71.91205743
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,1,Number,2021,214596.3441,266021.9297,172246.3591
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,1,Number,2021,122926.3377,145353.2583,105669.3083
5,Prevalence,44561,Asia,1,Male,14,45-49 years,441,Colon and rectum cancer,3,Rate,2021,141.6768092,175.6280534,113.7172893
5,Prevalence,44561,Asia,2,Female,14,45-49 years,441,Colon and rectum cancer,3,Rate,2021,83.98254891,99.3044888,72.19264825
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2011,198476.8909,220732.9029,178099.5716
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2011,123415.8683,135461.428,112780.7808
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2011,192.853261,214.4786728,173.0533112
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2011,124.5477471,136.7037797,113.8151224
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2012,208388.0958,232180.6819,187037.7214
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2012,129209.6578,140826.8215,118609.1572
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2012,196.7284725,219.1898281,176.5726833
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2012,126.1837595,137.5288664,115.8315068
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2013,223345.5337,249969.4198,199189.8009
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2013,137468.1006,150127.9036,124569.2141
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2013,201.2105871,225.1958786,179.4488392
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2013,127.513022,139.2560354,115.548239
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2014,242885.8867,273371.4143,216428.7389
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2014,150155.7076,165264.949,137115.6652
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2014,207.4139476,233.4472579,184.8206981
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2014,131.4667871,144.6954778,120.0497554
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2015,263685.1323,304831.3915,231812.1962
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2015,162966.3524,180017.7475,145798.7614
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2015,213.7857037,247.1454988,187.9443603
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2015,134.9501721,149.0701955,120.7339285
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2016,282830.7305,336055.5471,243376.7567
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2016,174058.8798,194886.2538,154936.6074
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2016,219.6727875,261.0121561,189.0291429
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2016,137.5029012,153.9560942,122.396703
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2017,308027.8545,361251.9349,260877.9706
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2017,186683.1833,212992.5126,163645.4926
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2017,230.9168498,270.8169329,195.5703625
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2017,141.9144661,161.9145237,124.4014715
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2018,328538.8666,390192.1416,270126.4157
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2018,196671.0239,227770.7713,169497.3823
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2018,240.2159982,285.294692,197.5068802
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2018,145.6888069,168.7266952,125.5592761
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2019,344398.6103,422123.7629,278696.1885
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2019,203443.6554,242670.188,171289.8524
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2019,247.1718441,302.9545004,200.0177957
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2019,148.0310514,176.5733269,124.6350833
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2020,353145.2087,438320.8116,286671.7636
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2020,207827.1471,253350.312,176661.1979
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2020,249.8291855,310.0858475,202.8031853
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2020,149.3305203,182.0403853,126.9367788
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,1,Number,2021,360380.3781,449402.7865,290295.8875
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,1,Number,2021,211163.8374,251065.6338,176740.0478
5,Prevalence,44561,Asia,1,Male,15,50-54 years,441,Colon and rectum cancer,3,Rate,2021,251.3853975,313.4834885,202.4975596
5,Prevalence,44561,Asia,2,Female,15,50-54 years,441,Colon and rectum cancer,3,Rate,2021,150.0461277,178.3990414,125.5857069
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2011,296637.4084,332258.7292,267082.8844
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2011,176434.3143,192551.3256,161089.9554
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2011,318.0485468,356.2409966,286.3607922
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2011,191.5009195,208.9942426,174.8462293
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2012,312519.889,351417.3369,280655.597
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2012,182815.5301,198981.3843,166788.4539
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2012,328.2713015,369.1292317,294.8010073
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2012,194.5903838,211.7974547,177.5310295
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2013,319887.4957,362933.6054,284606.4907
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2013,185160.1098,203560.0793,166707.9421
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2013,332.8648655,377.6572933,296.1525615
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2013,195.3479729,214.7603439,175.8805317
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2014,321448.3639,364065.4767,287172.6341
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2014,188588.7135,208839.6704,170795.9374
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2014,333.6429836,377.8768396,298.0669532
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2014,198.366086,219.6669527,179.6508443
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2015,323223.4052,369243.856,281265.0632
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2015,190084.7467,212183.704,170294.2945
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2015,334.4834656,382.1071203,291.0634303
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2015,199.0787361,222.2233206,178.3518852
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2016,327057.7814,375193.7119,281697.1222
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2016,193503.4725,214700.6207,173454.2416
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2016,334.0546985,383.2204259,287.7236151
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2016,199.5114369,221.3667217,178.8397104
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2017,340445.2271,395350.4228,291638.6481
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2017,202352.5377,229612.3468,181163.2083
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2017,337.6591835,392.1150609,289.2520146
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2017,201.9844714,229.1946966,180.833684
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2018,366183.0309,425419.6255,308687.7119
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2018,219602.4456,250530.9727,191718.6898
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2018,346.2758095,402.2920582,291.9061734
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2018,208.2834158,237.6177852,181.8368802
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2019,400879.5211,476849.987,336176.502
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2019,239569.0709,280936.6249,206809.2883
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2019,358.9571854,426.9829716,301.0205426
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2019,214.5213261,251.5637645,185.186688
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2020,432829.6758,532067.7595,360614.8321
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,1,Number,2020,257030.3704,304306.3519,219675.1344
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,3,Rate,2020,367.7273497,452.0389381,306.3744098
5,Prevalence,44561,Asia,2,Female,16,55-59 years,441,Colon and rectum cancer,3,Rate,2020,217.7175368,257.7626498,186.0757897
5,Prevalence,44561,Asia,1,Male,16,55-59 years,441,Colon and rectum cancer,1,Number,2021,462700.5683,570853.2811,373227.0609
